date,code,open,high,low,close,volume,amount
2024-12-23,sh.000002,3530.4326,3548.3959,3509.8884,3513.0444,55612070400,622495677039.0
2024-12-24,sh.000002,3515.4533,3558.8531,3514.8174,3557.396,47160091700,530354804564.0
2024-12-25,sh.000002,3559.0508,3570.7343,3536.9247,3557.2214,47096884400,521764900022.0
2024-12-26,sh.000002,3553.0042,3565.3005,3543.456,3562.1471,42183476800,518519432131.0
2024-12-27,sh.000002,3561.3219,3583.9092,3551.7382,3564.1909,50003785000,585347943108.0
2024-12-30,sh.000002,3559.2254,3577.4967,3558.6992,3571.6602,45488562200,521507551673.0
2024-12-31,sh.000002,3571.2733,3578.1061,3513.3771,3513.3771,50226304700,562066605400.0
2025-01-02,sh.000002,3509.3685,3513.3453,3398.2847,3419.7628,56079333800,602444807194.0
2025-01-03,sh.000002,3424.505,3431.3073,3360.1531,3366.0652,51691990900,522202520512.0
2025-01-06,sh.000002,3364.3413,3374.4387,3338.7331,3361.2402,43053118900,443145421466.0
2025-01-07,sh.000002,3357.4853,3386.2698,3343.8844,3385.0058,40925369000,435542611397.0
2025-01-08,sh.000002,3373.6754,3402.5174,3328.5154,3385.5852,47252044700,507460905015.0
2025-01-09,sh.000002,3375.694,3384.3807,3360.1717,3365.9331,38271025400,433950299064.0
2025-01-10,sh.000002,3366.2697,3375.1182,3321.0967,3321.0967,40326885400,465253008734.0
2025-01-13,sh.000002,3300.4396,3325.4306,3292.1742,3312.927,37249681300,411367229782.0
2025-01-14,sh.000002,3317.5563,3401.4728,3311.5373,3396.9681,46872576000,538457569977.0
2025-01-15,sh.000002,3390.4316,3402.2022,3377.3961,3382.5069,40441335500,465795269084.0
2025-01-16,sh.000002,3395.0079,3422.4948,3371.8813,3391.766,43027655600,498432675537.0
2025-01-17,sh.000002,3382.0736,3413.3081,3374.7503,3397.9083,38330606300,456093884197.0
2025-01-20,sh.000002,3412.9395,3425.5748,3393.9544,3400.5088,40303522300,469239315985.0
2025-01-21,sh.000002,3413.5712,3415.4231,3384.4215,3398.5956,38433298400,467737307175.0
2025-01-22,sh.000002,3391.0645,3391.0766,3357.3583,3368.0522,36447954800,451634453770.0
2025-01-23,sh.000002,3393.2042,3430.9132,3384.8352,3385.4477,45789954900,539205025696.0
2025-01-24,sh.000002,3377.801,3416.7459,3376.5855,3409.0079,39838829400,480194309360.0
2025-01-27,sh.000002,3413.2984,3431.9837,3406.9776,3406.9776,38716703100,449499858241.0
2025-02-05,sh.000002,3427.4876,3428.4001,3375.2256,3384.9087,40603773200,520463333843.0
2025-02-06,sh.000002,3381.875,3428.7855,3381.0975,3427.9837,46045456900,589728958431.0
2025-02-07,sh.000002,3426.4844,3484.4461,3419.4329,3462.6956,59992558900,756702088771.0
2025-02-10,sh.000002,3467.3053,3485.508,3458.0532,3482.1606,54613011700,676386541653.0
2025-02-11,sh.000002,3483.7333,3484.2535,3463.5959,3477.8765,51148040100,631626632638.0
2025-02-12,sh.000002,3471.7862,3507.5555,3469.8564,3507.5555,51277582300,646610245758.0
2025-02-13,sh.000002,3504.2497,3520.8974,3492.8785,3492.8785,56806800400,704902025578.0
2025-02-14,sh.000002,3488.7087,3510.2302,3482.3207,3507.7396,53161050500,666491781739.0
2025-02-17,sh.000002,3516.8376,3518.6438,3493.541,3517.276,58875762400,749022588051.0
2025-02-18,sh.000002,3510.1067,3528.006,3473.7783,3484.4597,56218139100,696171493082.0
2025-02-19,sh.000002,3480.564,3513.366,3480.3471,3512.8226,50251255600,674561004176.0
2025-02-20,sh.000002,3508.6469,3517.0666,3498.6944,3512.0722,50393527100,669563023445.0
2025-02-21,sh.000002,3518.2462,3543.7531,3499.7309,3541.4633,60723590700,853849963011.0
2025-02-24,sh.000002,3536.226,3547.6305,3517.2924,3535.2951,59726995000,801479309973.0
2025-02-25,sh.000002,3506.6122,3531.599,3498.345,3506.9453,52690336200,726555498513.0
2025-02-26,sh.000002,3512.3746,3542.7616,3512.3746,3542.7616,55348208700,747094751890.0
2025-02-27,sh.000002,3540.898,3551.8124,3514.888,3551.0697,57523512600,773200883545.0
2025-02-28,sh.000002,3536.9781,3545.9982,3478.3433,3480.612,56764448800,757170385942.0
2025-03-03,sh.000002,3488.4871,3510.0493,3463.5415,3476.4496,50192809400,643208991746.0
2025-03-04,sh.000002,3459.2213,3487.769,3456.0769,3483.9951,42947960500,567818896596.0
2025-03-05,sh.000002,3484.5039,3503.3833,3473.3909,3502.5849,46049879100,587112229798.0
2025-03-06,sh.000002,3514.7714,3549.8781,3509.6412,3543.6447,53935791800,735482470933.0
2025-03-07,sh.000002,3535.3304,3553.8917,3525.5765,3534.6095,51713211600,687176644958.0
2025-03-10,sh.000002,3535.3378,3538.0279,3508.0461,3527.895,44993116400,594481510976.0
2025-03-11,sh.000002,3495.6954,3542.2838,3495.0657,3542.2836,44797449300,591627647306.0
2025-03-12,sh.000002,3548.4146,3555.5439,3532.2137,3534.0222,50165718800,647805120479.0
2025-03-13,sh.000002,3533.1379,3539.4578,3501.6354,3520.1131,51835990700,635340824610.0
2025-03-14,sh.000002,3523.247,3585.5209,3522.0819,3583.7167,58187790600,748468301994.0
2025-03-17,sh.000002,3595.5069,3601.3446,3586.8268,3590.5643,51509754700,638575319025.0
2025-03-18,sh.000002,3599.4132,3601.9033,3587.5144,3594.3884,45433701300,584963009242.0
2025-03-19,sh.000002,3588.5494,3604.1366,3578.4625,3590.8568,43987129100,559303551822.0
2025-03-20,sh.000002,3589.5986,3591.5448,3568.0029,3572.5009,45109639300,565011811486.0
2025-03-21,sh.000002,3564.9588,3578.6033,3516.877,3526.2917,52007459800,622308052316.0
2025-03-24,sh.000002,3526.296,3535.5419,3500.4568,3531.7307,51248462100,585823997346.0
2025-03-25,sh.000002,3531.6879,3542.2031,3522.3425,3531.7219,45577107000,515911468184.0
2025-03-26,sh.000002,3527.1708,3544.6488,3527.1708,3530.3244,42807593700,484709939740.0
2025-03-27,sh.000002,3524.0416,3556.8585,3511.9244,3535.5399,41416206300,495485612202.0
2025-03-28,sh.000002,3533.7903,3536.9224,3506.5165,3511.9366,41187308500,468268710963.0
2025-03-31,sh.000002,3503.6042,3522.8181,3476.7096,3495.5969,47213526900,530788008667.0
2025-04-01,sh.000002,3500.8205,3518.6244,3498.7979,3509.0483,42206314100,498664569044.0
2025-04-02,sh.000002,3504.5824,3522.3751,3503.5182,3510.8736,34983090100,411255971606.0
2025-04-03,sh.000002,3478.9306,3519.7344,3478.9306,3502.3762,40010688800,485299145248.0
2025-04-07,sh.000002,3346.4484,3372.272,3186.8797,3245.4298,66092769300,733869924127.0
2025-04-08,sh.000002,3242.9729,3296.7694,3233.316,3296.7694,66156317500,729264867069.0
2025-04-09,sh.000002,3259.581,3340.0781,3217.6928,3340.0781,68414735400,754636227745.0
2025-04-10,sh.000002,3382.9951,3395.6276,3355.3668,3378.6334,59066757200,681501639842.0
2025-04-11,sh.000002,3374.3324,3406.1089,3365.7478,3393.898,47520709200,580350201318.0
2025-04-14,sh.000002,3408.2556,3430.0141,3400.6577,3419.6084,47101319000,543313966356.0
2025-04-15,sh.000002,3417.3803,3426.061,3402.3208,3424.6581,39637423700,455890585789.0
2025-04-16,sh.000002,3424.6913,3433.6078,3389.3119,3433.6072,42914078500,488364914988.0
2025-04-17,sh.000002,3418.6114,3444.0106,3414.8696,3438.1595,38177480700,442221323951.0
2025-04-18,sh.000002,3427.6714,3441.0038,3419.3066,3434.3244,35861446300,380020940076.0
2025-04-21,sh.000002,3430.5959,3457.3477,3427.3474,3449.818,37896307200,428905534967.0
2025-04-22,sh.000002,3447.4422,3470.3951,3446.5615,3458.4516,40282028500,452094139538.0
2025-04-23,sh.000002,3467.2221,3471.4325,3451.3917,3454.8071,41137218200,485712940529.0
2025-04-24,sh.000002,3453.5529,3472.8048,3444.2197,3455.8029,39257488800,434332986675.0
2025-04-25,sh.000002,3459.0663,3464.0524,3446.7476,3453.3476,41070289600,444940825265.0
2025-04-28,sh.000002,3450.1998,3455.3707,3437.4625,3446.4666,41028069800,441504041585.0
2025-04-29,sh.000002,3439.1045,3453.2898,3435.1108,3444.496,38866889500,430408447093.0
2025-04-30,sh.000002,3441.5737,3450.2705,3434.9592,3436.4868,43531891100,504295199697.0
2025-05-06,sh.000002,3453.4999,3475.6565,3444.8197,3475.3036,47396856700,551189855442.0
2025-05-07,sh.000002,3516.0776,3517.8595,3484.5176,3503.2175,51062517600,594558130721.0
2025-05-08,sh.000002,3491.2252,3521.0948,3487.7441,3512.9961,42806759800,501220642437.0
2025-05-09,sh.000002,3511.3205,3512.1771,3495.3351,3502.5275,39851099300,464482320980.0
2025-05-12,sh.000002,3513.9838,3534.5412,3504.8483,3531.1275,41793640400,521540467982.0
2025-05-13,sh.000002,3548.9384,3548.9384,3532.2251,3537.081,42590012400,506142687155.0
2025-05-14,sh.000002,3536.4126,3581.637,3529.9378,3567.6388,46463915300,534416708372.0
2025-05-15,sh.000002,3561.8365,3566.5376,3540.3982,3543.2638,42367952200,460569493567.0
2025-05-16,sh.000002,3536.854,3542.7296,3517.9183,3529.2372,39513556600,435148906493.0
2025-05-19,sh.000002,3527.5735,3535.6119,3517.8555,3529.2867,40269063000,436457452163.0
2025-05-20,sh.000002,3533.5945,3550.4807,3531.7914,3542.8288,40517876800,449771584558.0
2025-05-21,sh.000002,3542.5463,3557.7748,3542.5463,3550.17,41200985400,465373351724.0
2025-05-22,sh.000002,3544.1839,3553.3018,3538.23,3542.3665,39375505000,437795323444.0
2025-05-23,sh.000002,3538.8746,3552.1097,3509.0077,3509.0077,39980185500,467838548178.0
2025-05-26,sh.000002,3507.1341,3523.7194,3496.4769,3507.4805,34717709800,400003448997.0
2025-05-27,sh.000002,3507.1222,3512.4998,3492.448,3501.1184,34376024800,393897668693.0
2025-05-28,sh.000002,3502.345,3508.9905,3496.9386,3500.2877,34117829400,388956671758.0
2025-05-29,sh.000002,3500.7885,3530.3069,3497.6134,3524.9483,39278857500,453197055714.0
2025-05-30,sh.000002,3520.0873,3522.6284,3502.0365,3508.1998,38508132900,442774525845.0
2025-06-03,sh.000002,3500.4137,3528.619,3500.4137,3523.3912,39774548500,467727934616.0
2025-06-04,sh.000002,3524.8611,3541.9466,3524.8611,3538.3008,38623814700,446336640672.0
2025-06-05,sh.000002,3540.4203,3550.4308,3532.9749,3546.5556,40593257000,497847920572.0
2025-06-06,sh.000002,3546.8818,3554.4742,3542.3307,3548.1557,37970265500,451675580983.0
2025-06-09,sh.000002,3551.7661,3565.6395,3545.7918,3563.2533,42704971000,511346604233.0
2025-06-10,sh.000002,3565.6055,3570.3094,3527.4955,3547.5543,48133261900,556937809223.0
2025-06-11,sh.000002,3548.2307,3577.6863,3548.2307,3565.9862,42374850800,501180397949.0
2025-06-12,sh.000002,3561.4297,3572.2392,3551.9074,3566.3908,40918243200,500741484411.0
2025-06-13,sh.000002,3561.0324,3565.289,3532.8218,3539.557,50972684900,604662211396.0
2025-06-16,sh.000002,3531.5442,3553.0001,3531.015,3551.9171,40510744100,481013696495.0
2025-06-17,sh.000002,3551.3403,3556.6762,3538.916,3550.4635,38972831300,457528557921.0
2025-06-18,sh.000002,3549.1404,3554.9639,3532.2659,3552.0353,37839538200,440492126624.0
2025-06-19,sh.000002,3547.2888,3550.038,3515.4406,3524.0036,41506989100,472894139719.0
2025-06-20,sh.000002,3520.64,3533.0929,3519.3218,3521.5533,34996691500,410393196876.0
2025-06-23,sh.000002,3510.5926,3552.6489,3508.6947,3544.3781,38419951000,442118241746.0
2025-06-24,sh.000002,3542.7806,3588.6247,3542.7806,3585.2462,46031050800,544264283148.0
2025-06-25,sh.000002,3583.6931,3625.6199,3581.9852,3622.4281,50889108800,619502710114.0
2025-06-26,sh.000002,3617.9492,3629.5628,3612.1739,3614.5828,49603198000,602528944484.0
2025-06-27,sh.000002,3616.928,3629.4554,3585.7985,3589.1452,52280245600,605257792080.0
2025-06-30,sh.000002,3588.3552,3613.4971,3584.8333,3610.3092,45673167600,566502380875.0
2025-07-01,sh.000002,3611.8014,3626.2254,3606.7681,3624.3026,44383754100,553038394473.0
2025-07-02,sh.000002,3624.7599,3628.0459,3614.0003,3621.1986,49749187700,542535554212.0
2025-07-03,sh.000002,3622.6233,3630.364,3612.9534,3627.7322,43809550800,499398385911.0
2025-07-04,sh.000002,3626.1202,3665.645,3621.8336,3639.5126,49975214600,566741350031.0
2025-07-07,sh.000002,3634.9766,3642.1965,3629.5825,3640.4354,43626889400,475658681621.0
2025-07-08,sh.000002,3642.034,3668.514,3642.034,3665.9797,49310431000,567068966020.0
2025-07-09,sh.000002,3667.2966,3681.9684,3659.3915,3661.3268,52346076600,595284854172.0
2025-07-10,sh.000002,3659.715,3696.5919,3659.715,3678.8364,56374142100,612614832741.0
2025-07-11,sh.000002,3680.605,3726.6112,3675.8018,3679.3273,66368578200,752999918504.0
2025-07-14,sh.000002,3682.563,3702.3007,3682.563,3689.2212,57154703400,622474926216.0
2025-07-15,sh.000002,3689.4145,3697.0101,3651.1856,3673.8725,57152352300,646272734704.0
2025-07-16,sh.000002,3671.671,3681.0007,3657.2419,3672.6184,47047486100,571970259599.0
2025-07-17,sh.000002,3669.0375,3686.8368,3667.8003,3686.3511,47169227300,609167654316.0
2025-07-18,sh.000002,3689.1296,3706.4932,3687.8335,3704.8835,49301416300,643171016714.0
2025-07-21,sh.000002,3713.6245,3732.3484,3713.366,3731.4648,63314631300,730279265897.0
2025-07-22,sh.000002,3733.3965,3757.644,3718.3161,3754.6063,71564612300,840013755188.0
2025-07-23,sh.000002,3761.9603,3787.2632,3750.0786,3755.0143,76710903300,856166921532.0
2025-07-24,sh.000002,3751.4469,3782.7131,3749.5659,3779.5509,77269675300,851623966960.0
2025-07-25,sh.000002,3778.195,3784.0566,3759.0672,3766.8735,69661901500,820917667859.0
2025-07-28,sh.000002,3767.4716,3780.1101,3754.7845,3771.3675,59371158700,760660930419.0
2025-07-29,sh.000002,3769.1278,3785.4742,3758.8161,3783.7506,61022279700,793043437201.0
2025-07-30,sh.000002,3782.3188,3811.4381,3766.8975,3789.9371,63664132100,818357048354.0
2025-07-31,sh.000002,3778.347,3780.1205,3734.2538,3745.387,65404228900,844803434912.0
2025-08-01,sh.000002,3740.1702,3754.3506,3721.1699,3731.541,50909988900,683418209663.0
2025-08-04,sh.000002,3717.9535,3755.934,3717.9535,3755.934,45810167800,638034630347.0
2025-08-05,sh.000002,3761.7054,3791.7227,3759.728,3791.7227,49918272700,654671654132.0
2025-08-06,sh.000002,3789.8329,3809.2614,3787.9657,3808.9279,51188971600,705974994357.0
2025-08-07,sh.000002,3812.9045,3820.6225,3796.9434,3814.9701,53494830700,748868544011.0
2025-08-08,sh.000002,3809.9224,3820.9665,3800.0333,3810.2887,52593309700,712502199574.0
2025-08-11,sh.000002,3812.3107,3833.1215,3804.5221,3823.3474,55088566700,750380400033.0
2025-08-12,sh.000002,3823.7875,3845.952,3823.7875,3842.6578,53580546700,777048545803.0
2025-08-13,sh.000002,3845.525,3866.5197,3843.3234,3861.0957,61278150500,885842685064.0
2025-08-14,sh.000002,3863.2394,3883.4926,3839.2165,3843.3394,64711041800,948024951402.0
2025-08-15,sh.000002,3836.3743,3880.8548,3834.8814,3875.0926,67776073600,959521711944.0
2025-08-18,sh.000002,3891.608,3926.475,3880.9452,3907.7465,77490046600,1131881103284.0
2025-08-19,sh.000002,3908.2311,3927.2952,3897.3962,3906.9777,69489694800,1059470498430.0
2025-08-20,sh.000002,3895.8468,3949.1114,3883.5859,3947.8247,67900146300,1016481243597.0
2025-08-21,sh.000002,3952.4888,3970.6671,3939.2363,3952.9833,69058692400,996156073190.0
2025-08-22,sh.000002,3954.2401,4010.3671,3954.2401,4010.3671,69712097300,1093526871330.0
2025-08-25,sh.000002,4033.8265,4070.9225,4025.1961,4070.9225,88421638700,1358805010896.0
2025-08-26,sh.000002,4058.2164,4076.2156,4045.9355,4055.1298,73218623400,1111625107575.0
2025-08-27,sh.000002,4056.3755,4074.764,3983.7332,3983.7332,85738187300,1324802200958.0
2025-08-28,sh.000002,3979.9158,4030.6094,3942.8818,4029.0452,78742280600,1263445487422.0
2025-08-29,sh.000002,4028.2353,4054.1449,4024.3657,4043.8105,73849346800,1219090539756.0
2025-09-01,sh.000002,4056.2326,4065.9566,4039.3681,4062.2956,74691754100,1206498572170.0
2025-09-02,sh.000002,4063.8861,4072.6177,4013.3197,4044.2324,76179317700,1220815329916.0
2025-09-03,sh.000002,4051.7224,4054.9581,3977.8801,3997.4689,64491212900,1010746354162.0
2025-09-04,sh.000002,3991.372,3992.034,3912.85,3947.4739,70955009800,1106344052383.0
2025-09-05,sh.000002,3943.2954,4001.2511,3925.871,3996.3664,62553174900,977746212818.0
2025-09-08,sh.000002,3995.4789,4018.0652,3987.0924,4011.4253,65947986300,1024528151825.0
2025-09-09,sh.000002,4000.7316,4019.6421,3974.6431,3990.9553,59951229500,916550824692.0
2025-09-10,sh.000002,3990.2353,4011.6621,3977.0978,3996.1648,53398151200,820157026707.0
2025-09-11,sh.000002,3989.6942,4062.334,3979.6488,4062.334,61629670700,1015420163302.0
2025-09-12,sh.000002,4062.5535,4080.6692,4053.1861,4057.461,70000228000,1092472187559.0
2025-09-15,sh.000002,4063.2371,4067.075,4042.1309,4046.8995,64429067200,985106107216.0
2025-09-16,sh.000002,4052.6533,4063.9072,4023.9592,4048.2557,67295198300,988715401820.0
