date,code,open,high,low,close,volume,amount
2021-08-23,sz.002372,17.7575971,17.79150182,17.39312136,17.68978766,3316352,68904362.59
2021-08-24,sz.002372,17.63893058,17.82540654,17.34226428,17.69826384,4924177,101970939.62
2021-08-25,sz.002372,17.65588294,17.93559688,17.3337881,17.376169,5333584,110610062.15
2021-08-26,sz.002372,17.29988338,17.40159754,16.8252173,16.8252173,7042512,141809442.9
2021-08-27,sz.002372,16.7828364,17.48635934,16.63026516,17.2914072,6797365,137630024.47
2021-08-30,sz.002372,17.45245462,17.45245462,16.85064584,17.0371218,4499147,90549407.98
2021-08-31,sz.002372,16.87607438,17.00321708,16.53702718,16.74893168,5397943,106333524.6
2021-09-01,sz.002372,16.76588404,16.79131258,16.3166465,16.6133128,6164532,120382427.28
2021-09-02,sz.002372,16.6133128,16.6980746,16.34207504,16.43531302,4812706,93233227.37
2021-09-03,sz.002372,16.4437892,16.71502696,16.4014083,16.63026516,3132025,61273952.45
2021-09-06,sz.002372,16.68959842,16.9947409,16.47769392,16.77436022,4013221,79435636.31
2021-09-07,sz.002372,16.81674112,16.89302674,16.5709319,16.84216966,3297762,65158336.7
2021-09-08,sz.002372,16.84216966,16.85064584,16.39293212,16.63026516,5946777,116231114.99
2021-09-09,sz.002372,16.46074156,16.62178898,16.3590274,16.4014083,2971062,57610862.92
2021-09-10,sz.002372,16.4014083,16.55397954,16.0199802,16.11321818,6469404,123471649.78
2021-09-13,sz.002372,16.11321818,16.2742656,15.84198042,16.05388492,6963448,131132828.6
2021-09-14,sz.002372,16.12169436,16.17255144,15.8504566,15.85893278,4842112,91492662.52
2021-09-15,sz.002372,15.78264716,15.86740896,15.5537903,15.62159974,3530446,65160531.87
2021-09-16,sz.002372,15.63007592,15.79959952,15.0452195,15.1723622,6977376,125934427.94
2021-09-17,sz.002372,15.1723622,15.2995049,15.02826714,15.20626692,2763126,49446211.12
2021-09-22,sz.002372,15.16388602,15.16388602,14.72312466,14.89264826,4537804,79792630.03
2021-09-23,sz.002372,15.09607658,15.1299813,14.50274398,14.58750578,7391994,127751257.77
2021-09-24,sz.002372,14.60445814,14.80788646,14.42645836,14.67226758,4610776,79792623.24
