date,code,open,high,low,close,volume,amount
2024-12-23,sh.000090,1219.1928,1224.233,1207.2741,1208.2861,54932707300,614503368250.0
2024-12-24,sh.000090,1209.4239,1223.2684,1209.4239,1222.8386,46487330700,519990741093.0
2024-12-25,sh.000090,1223.4996,1224.275,1211.2647,1218.5956,46472692800,512438267588.0
2024-12-26,sh.000090,1217.0841,1224.2771,1215.2627,1222.1012,41554239600,510051584141.0
2024-12-27,sh.000090,1222.2354,1232.4997,1220.3244,1223.0327,49392328600,577187938199.0
2024-12-30,sh.000090,1221.5457,1226.8961,1220.449,1224.4231,44933951800,515200208756.0
2024-12-31,sh.000090,1224.3782,1226.255,1201.2175,1201.2175,49697687600,555617212602.0
2025-01-02,sh.000090,1199.9759,1200.7203,1161.0652,1168.938,55507763700,596691264947.0
2025-01-03,sh.000090,1170.6456,1173.038,1146.718,1148.4417,51038323100,514259628087.0
2025-01-06,sh.000090,1147.5378,1152.4868,1138.3498,1145.6875,42561156800,437406370565.0
2025-01-07,sh.000090,1145.2575,1156.6713,1141.2162,1156.2345,40417512700,429697926110.0
2025-01-08,sh.000090,1152.6032,1162.1654,1133.8228,1155.4898,46714237100,501187422512.0
2025-01-09,sh.000090,1152.1044,1157.4902,1149.3279,1151.5427,37762654800,427612419425.0
2025-01-10,sh.000090,1151.3776,1156.3253,1135.4971,1135.4971,39781600300,457948315218.0
2025-01-13,sh.000090,1126.8758,1138.9207,1126.2248,1133.8868,36816582400,405153166123.0
2025-01-14,sh.000090,1136.0207,1167.9711,1134.0943,1166.5533,46243342900,530887338772.0
2025-01-15,sh.000090,1164.268,1167.4806,1159.1161,1161.144,39874739200,458268230076.0
2025-01-16,sh.000090,1165.755,1177.1936,1156.3601,1163.2874,42450334500,492341428463.0
2025-01-17,sh.000090,1159.7974,1173.4436,1158.0518,1167.5408,37709323700,449974444063.0
2025-01-20,sh.000090,1173.1897,1179.8264,1168.24,1170.7943,39811200200,463796457824.0
