date,code,open,high,low,close,volume,amount
2023-01-03,sh.688131,54.2702081,54.7929069,53.52134155,53.7073017,667381,71621979.56
2023-01-04,sh.688131,53.9284435,58.0899301,53.4359004,57.04955845,2024950,228738386.28
2023-01-05,sh.688131,57.47173825,62.2614686,56.95909135,61.34171975,2611081,314072315.2
2023-01-06,sh.688131,61.58296535,63.1962953,60.7938912,61.6080951,1797235,222654449.1
2023-01-09,sh.688131,61.6080951,61.6080951,59.406729,59.808805,1213487,145118370.0
2023-01-10,sh.688131,60.0399987,60.5526456,58.49703205,59.78367525,730547,86687014.31
2023-01-11,sh.688131,60.13549175,64.0808625,59.79372715,62.32178,2039801,252901293.31
2023-01-12,sh.688131,61.9900673,63.02038705,60.110362,60.68834625,1246626,150780690.78
2023-01-13,sh.688131,60.3114,61.4975242,59.68315625,61.39197925,1013430,122126642.61
2023-01-16,sh.688131,59.76357145,64.8045993,59.76357145,64.06578465,2742964,342896539.21
2023-01-17,sh.688131,63.5782675,64.4829385,59.708286,61.10047415,2182436,266514473.65
2023-01-18,sh.688131,61.1557596,62.5630256,59.9495316,62.020223,1066999,130667014.92
2023-01-19,sh.688131,62.5429218,66.845135,60.3214519,66.1716577,1985345,255754217.27
2023-01-20,sh.688131,65.99574945,67.2170553,64.93024805,65.538388,1049181,137587315.85
2023-01-30,sh.688131,65.36247975,66.543578,63.729046,64.5935094,1028073,132735469.64
2023-01-31,sh.688131,64.65884675,64.65884675,61.94483375,62.60825915,858969,107805777.18
2023-02-01,sh.688131,62.5730775,63.97531755,61.6985622,63.8597207,860641,107690584.19
2023-02-02,sh.688131,63.08069845,67.5688718,63.08069845,66.2922805,1395223,183666785.72
2023-02-03,sh.688131,66.3525919,66.61896725,63.77427955,64.83978095,826349,106583222.03
2023-02-06,sh.688131,64.231641,65.3071943,63.4073852,64.4829385,479970,61363314.64
2023-02-07,sh.688131,64.43770495,64.834755,63.02038705,63.729046,478155,60607486.18
2023-02-08,sh.688131,64.0808625,66.2118653,63.68381245,65.4278171,859428,111984335.91
2023-02-09,sh.688131,65.4278171,67.548768,64.45780875,67.1969515,624669,82212096.67
2023-02-10,sh.688131,67.8402731,67.8402731,64.3824195,66.6139413,689342,90003226.15
2023-02-13,sh.688131,66.34254,67.2974705,65.4680247,65.90528235,653837,86046270.42
2023-02-14,sh.688131,65.49315445,67.69452055,64.78952145,65.33735,793211,104588648.46
2023-02-15,sh.688131,65.34237595,65.34237595,61.2562786,61.4673685,1607073,199315561.59
2023-02-16,sh.688131,61.7689255,66.91047235,61.41208305,65.07097465,1750595,226070535.72
2023-02-17,sh.688131,64.834755,64.834755,61.64327675,62.0101711,1290396,160959264.31
2023-02-20,sh.688131,62.08556035,65.33232405,61.819185,64.46786065,1122030,143174145.77
2023-02-21,sh.688131,64.69905435,64.69905435,62.82940095,64.2416929,599754,75859653.0
2023-02-22,sh.688131,63.63355295,64.25677075,61.919704,62.66857055,786479,98270772.57
2023-02-23,sh.688131,62.66857055,63.3169181,61.015033,61.34171975,725457,89252805.7
2023-02-24,sh.688131,61.31156405,62.9651016,61.02005895,62.824375,659656,81893407.21
2023-02-27,sh.688131,62.4625066,62.9651016,60.11538795,61.8895483,1529873,186047628.04
2023-02-28,sh.688131,60.813995,60.813995,59.5172999,60.5023861,866111,103391704.97
2023-03-01,sh.688131,60.23601075,60.3616595,58.99962705,60.3616595,705523,83673531.29
2023-03-02,sh.688131,59.63289675,60.46720445,59.31123595,59.43185875,395574,46979275.01
2023-03-03,sh.688131,59.46201445,60.18575125,57.80345095,59.1453796,823243,95940822.9
2023-03-06,sh.688131,59.0448606,59.0448606,56.8837021,57.60241295,811088,92884794.52
2023-03-07,sh.688131,57.21038885,58.099982,55.28545,55.5367475,1108320,124413009.33
2023-03-08,sh.688131,55.587007,56.5419375,54.91855565,55.58198105,851010,94097482.06
2023-03-09,sh.688131,55.788045,56.6223527,55.2150867,56.0091868,721212,80412361.49
2023-03-10,sh.688131,55.4965399,56.391159,54.6220246,56.15493935,800361,88297648.48
2023-03-13,sh.688131,54.93865945,55.33068355,52.9634611,53.174551,1966690,210374441.26
2023-03-14,sh.688131,53.1946548,56.18509505,53.1946548,55.888564,1388808,151299454.54
2023-03-15,sh.688131,55.7980969,57.72303575,55.61213675,56.29064,889346,100418205.3
2023-03-16,sh.688131,55.68250005,58.23568265,55.084412,55.788045,995049,111997176.72
2023-03-17,sh.688131,55.97400515,57.5471275,55.04923035,55.687526,982390,109457440.4
2023-03-20,sh.688131,55.69255195,56.0393425,53.83295045,54.96881515,1149028,125270231.03
2023-03-21,sh.688131,55.788045,57.73308765,55.7578893,57.18023315,1146726,129690616.72
2023-03-22,sh.688131,57.7280617,61.31659,57.40137495,60.35663355,2788833,333502277.1
2023-03-23,sh.688131,60.29632215,61.81415905,58.98957515,60.5023861,1688644,201871982.06
2023-03-24,sh.688131,61.56286155,62.0101711,59.30621,59.808805,1468923,176501138.6
