date,code,open,high,low,close,volume,amount
2021-08-23,sh.601992,2.41308156,2.42198592,2.38636848,2.39527284,31770100,85505347.0
2021-08-24,sh.601992,2.39527284,2.4041772,2.37746412,2.4041772,26569414,71293712.36
2021-08-25,sh.601992,2.4041772,2.41308156,2.37746412,2.39527284,24328424,65281770.12
2021-08-26,sh.601992,2.39527284,2.43089028,2.37746412,2.41308156,41487315,112213900.39
2021-08-27,sh.601992,2.42198592,2.42198592,2.39527284,2.42198592,18774900,50828391.0
2021-08-30,sh.601992,2.42198592,2.42198592,2.37746412,2.38636848,24923284,66954608.28
2021-08-31,sh.601992,2.39527284,2.42198592,2.38636848,2.41308156,41340372,111833597.66
2021-09-01,sh.601992,2.4041772,2.51993388,2.4041772,2.4932208,78935525,219494562.92
2021-09-02,sh.601992,2.4932208,2.5377426,2.448699,2.51102952,61067860,170875426.72
2021-09-03,sh.601992,2.51993388,2.5377426,2.48431644,2.50212516,45298037,127442058.42
2021-09-06,sh.601992,2.51102952,2.5377426,2.4932208,2.51102952,43575871,123088437.4
2021-09-07,sh.601992,2.51993388,2.54664696,2.50212516,2.5377426,45446996,128981068.42
2021-09-08,sh.601992,2.5377426,2.60897748,2.52883824,2.60007312,54567562,157725618.58
2021-09-09,sh.601992,2.60007312,2.73363852,2.5822644,2.7158298,97606529,293445121.23
2021-09-10,sh.601992,2.7158298,2.85829956,2.671308,2.68021236,137434361,426453219.3
2021-09-13,sh.601992,2.671308,2.7603516,2.65349928,2.73363852,73564706,224944479.24
2021-09-14,sh.601992,2.73363852,2.74254288,2.61788184,2.63569056,76813576,230652175.4
2021-09-15,sh.601992,2.61788184,2.66240364,2.60897748,2.64459492,42265847,125083060.53
2021-09-16,sh.601992,2.65349928,2.69802108,2.6267862,2.64459492,46651928,139618487.62
2021-09-17,sh.601992,2.63569056,2.65349928,2.55555132,2.59116876,42633060,124297357.31
2021-09-22,sh.601992,2.56445568,2.65349928,2.5377426,2.63569056,45423782,133040451.95
2021-09-23,sh.601992,2.65349928,2.74254288,2.64459492,2.69802108,63714366,193675656.03
2021-09-24,sh.601992,2.69802108,2.72473416,2.6267862,2.64459492,50673880,151250987.8
2021-09-27,sh.601992,2.64459492,2.65349928,2.50212516,2.52883824,61455900,175941784.59
2021-09-28,sh.601992,2.51102952,2.56445568,2.50212516,2.54664696,28391746,80703099.68
2021-09-29,sh.601992,2.5377426,2.56445568,2.51102952,2.5377426,31849063,90665631.29
2021-09-30,sh.601992,2.52883824,2.54664696,2.4932208,2.51102952,30378031,85658302.42
2021-10-08,sh.601992,2.51993388,2.54664696,2.51102952,2.5377426,22909502,65073486.66
2021-10-11,sh.601992,2.54664696,2.59116876,2.5377426,2.5822644,30104300,86737227.0
2021-10-12,sh.601992,2.57336004,2.57336004,2.51102952,2.52883824,22493344,64094453.96
2021-10-13,sh.601992,2.5377426,2.57336004,2.51993388,2.56445568,22342539,63921836.37
2021-10-14,sh.601992,2.56445568,2.59116876,2.55555132,2.56445568,23437440,67861634.0
2021-10-15,sh.601992,2.56445568,2.5822644,2.54664696,2.56445568,25361764,73110396.24
2021-10-18,sh.601992,2.56445568,2.65349928,2.54664696,2.64459492,41761642,123053956.4
2021-10-19,sh.601992,2.65349928,2.66240364,2.59116876,2.60007312,24785500,72519629.0
2021-10-20,sh.601992,2.59116876,2.60007312,2.5377426,2.5377426,23610928,67660181.76
2021-10-21,sh.601992,2.54664696,2.55555132,2.51993388,2.52883824,16740102,47640416.66
2021-10-22,sh.601992,2.52883824,2.55555132,2.51993388,2.5377426,14255495,40661218.75
2021-10-25,sh.601992,2.52883824,2.52883824,2.48431644,2.4932208,18854583,52944323.4
