date,code,open,high,low,close,volume,amount
2023-01-03,sh.601127,39.52888,41.4559129,38.8371246,41.31756182,20874702,855710803.59
2023-01-04,sh.601127,40.517102,40.84321526,39.81546438,40.26016428,12550813,511972993.59
2023-01-05,sh.601127,41.18909296,41.505324,40.39851536,40.6159242,15230458,630488859.59
2023-01-06,sh.601127,40.39851536,41.6535573,40.23051762,40.72462862,15564709,644021522.99
2023-01-09,sh.601127,40.49733756,41.91049502,40.33922204,40.9618019,19667824,821780967.3
2023-01-10,sh.601127,41.2088574,44.6676344,40.1218132,43.481768,40880940,1756892182.54
2023-01-11,sh.601127,42.37495936,42.91848146,42.07849276,42.32554826,21851511,939224781.66
2023-01-12,sh.601127,42.41448824,43.3829458,42.03896388,42.33543048,15831785,681486940.63
2023-01-13,sh.601127,42.47378156,42.77024816,41.3076796,41.62391064,14715108,621894521.63
2023-01-16,sh.601127,41.6041462,41.93025946,39.24229562,39.2818245,53308961,2172687439.79
2023-01-17,sh.601127,39.31147116,40.03287322,37.92796036,39.32135338,28476744,1128737431.54
2023-01-18,sh.601127,39.31147116,40.39851536,38.9359468,39.034769,23506821,940226014.89
2023-01-19,sh.601127,39.11382676,39.11382676,38.38254248,38.540658,17415394,680839360.64
2023-01-20,sh.601127,38.61971576,39.22253118,38.23430918,39.0841801,21053367,824665914.2
2023-01-30,sh.601127,40.52698422,42.27613716,40.3688687,40.42816202,48190276,2008417242.98
2023-01-31,sh.601127,39.9735799,41.011213,39.93405102,40.44792646,25449863,1042650602.81
2023-02-01,sh.601127,40.44792646,41.999435,40.25028206,41.32744404,38686724,1614385837.88
2023-02-02,sh.601127,41.6041462,42.8888348,41.0606241,41.9500239,36641354,1555747301.68
2023-02-03,sh.601127,41.92037724,41.92037724,39.6771133,40.16134208,39151572,1604187087.02
2023-02-06,sh.601127,40.14157764,40.47757312,39.42017558,39.50911556,22567090,909419302.73
2023-02-07,sh.601127,39.6277022,39.88463992,39.19288452,39.74628884,16255230,649833371.8
2023-02-08,sh.601127,40.022991,40.0724021,39.09406232,39.21264896,17394006,693348258.12
2023-02-09,sh.601127,39.09406232,40.2700465,38.74818462,40.08228432,23161583,929672664.4
2023-02-10,sh.601127,40.0724021,40.08228432,38.7383024,38.94582902,25942976,1029096981.86
2023-02-13,sh.601127,39.22253118,39.65734886,38.540658,39.35100004,18805827,743886874.42
2023-02-14,sh.601127,39.36088226,39.51899778,37.2559694,38.95571124,32434948,1266002622.64
2023-02-15,sh.601127,38.8371246,39.65734886,38.41218914,38.57030466,23334545,919436875.51
2023-02-16,sh.601127,38.57030466,38.62959798,36.79150506,37.1077361,37782459,1441903767.86
2023-02-17,sh.601127,36.80138728,36.93973836,35.36846538,35.39811204,36692498,1336346567.77
2023-02-20,sh.601127,35.575992,36.13927854,34.94352992,36.10963188,22284915,803555529.34
2023-02-21,sh.601127,36.12939632,37.54255378,36.1195141,36.96938502,28985576,1082597065.14
2023-02-22,sh.601127,36.70256508,37.64137598,36.27762962,37.2559694,23157170,865068978.69
2023-02-23,sh.601127,37.2065583,38.00701812,36.83103394,36.9595028,21652239,818903861.67
2023-02-24,sh.601127,36.564214,36.98914946,36.22821852,36.59386066,13509523,499842495.22
2023-02-27,sh.601127,37.4536138,37.6512582,36.52468512,36.88044504,20253558,757850969.99
2023-02-28,sh.601127,36.8606806,37.27573384,36.47527402,37.2065583,14549972,542142508.84
2023-03-01,sh.601127,37.12750054,38.74818462,36.79150506,38.540658,37617840,1443106394.33
2023-03-02,sh.601127,38.45171802,38.81736016,37.77972706,38.05642922,25445067,985176469.89
2023-03-03,sh.601127,37.82913816,38.40230692,37.72043374,38.05642922,15777455,606594348.97
2023-03-06,sh.601127,38.03666478,38.31336694,37.1571472,38.046547,16033648,612188520.23
2023-03-07,sh.601127,37.81925594,38.45171802,37.29549828,37.32514494,17913374,686456386.38
2023-03-08,sh.601127,36.7124473,37.53267156,36.57409622,37.37455604,12996279,487249547.6
2023-03-09,sh.601127,37.76984484,39.02488678,37.76984484,38.02678256,28573289,1108839167.96
2023-03-10,sh.601127,37.52278934,37.77972706,36.2677474,36.54444956,26161362,974201727.27
2023-03-13,sh.601127,35.78351862,36.06022078,35.3783476,35.91198748,19730358,712884707.39
2023-03-14,sh.601127,35.91198748,39.1830023,35.26964318,38.3430136,46916819,1783543458.97
2023-03-15,sh.601127,38.1453692,38.69877352,37.66114042,38.53077578,32861849,1270647016.94
2023-03-16,sh.601127,38.1453692,40.08228432,37.95760702,38.32324916,34033110,1342911359.86
2023-03-17,sh.601127,38.43195358,39.7265244,37.7500804,39.24229562,41964179,1655255793.16
2023-03-20,sh.601127,39.034769,40.69498196,38.55054022,40.3688687,41292588,1671519303.02
2023-03-21,sh.601127,40.49733756,41.00133078,39.75617106,40.82345082,37621284,1544548669.83
2023-03-22,sh.601127,40.63568864,41.07050632,39.7265244,40.03287322,26170571,1066916110.09
2023-03-23,sh.601127,39.5782911,40.20087096,39.35100004,39.7265244,19570701,786486134.6
2023-03-24,sh.601127,40.1218132,40.517102,39.43994002,39.76605328,17998954,728319733.51
